Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Anomaly Scores,Alerts/Warnings,Attack Signature,Action Taken,Severity Level,Network Segment,Log Source,Attack Type
0,5.54,1,1,1,0.7713,1,0,0,1,1,1,0
0,3.52,1,2,0,0.9516,1,0,2,0,0,0,1
2,10.85,0,2,1,0.2602,1,0,1,2,0,1,0
0,9.36,0,1,1,0.1718,0,0,2,0,0,1,1
0,2.48,1,1,0,0.4832,0,1,2,2,0,0,1
1,9.1,0,1,0,0.5217,1,1,0,2,2,1,1
0,11.19,1,1,1,0.8964,0,0,2,0,1,1,1
1,7.73,0,1,0,0.9393,1,0,0,2,1,1,1
0,6.1,1,2,1,0.531,1,1,1,0,0,1,2
0,14.05,0,0,1,0.4336,0,0,1,1,0,1,2
1,10.3,0,2,1,0.2211,1,1,0,2,2,0,0
1,2.71,0,1,0,0.146,1,1,2,0,1,0,0
2,6.67,0,2,0,0.011699999999999999,0,0,0,1,1,0,1
0,13.23,1,0,1,0.2709,0,1,1,2,2,0,0
2,4.93,0,0,0,0.37060000000000004,0,0,1,1,0,0,2
2,13.15,0,1,1,0.8271999999999999,0,1,1,1,1,0,0
0,4.68,1,0,1,0.6476000000000001,1,0,0,1,2,1,0
0,1.33,1,1,0,0.6283,1,1,2,0,2,1,0
1,4.7,1,1,1,0.5059,1,1,1,2,0,0,0
0,8.85,1,0,0,0.6072,0,1,1,1,2,1,0
1,1.8,1,1,0,0.43079999999999996,0,0,1,1,1,1,0
1,4.23,1,0,1,0.3555,0,1,0,0,1,0,0
0,1.91,1,0,0,0.255,0,1,2,1,0,1,1
2,13.22,0,1,1,0.84,1,0,0,1,1,0,2
2,4.59,1,2,1,0.2465,1,1,1,0,1,1,0
2,3.05,0,1,0,0.7071999999999999,0,0,2,2,1,1,0
0,10.27,0,2,0,0.958,1,1,0,0,0,0,1
1,9.32,0,1,1,0.4315,0,0,1,2,1,0,0
2,3.1,1,1,1,0.4078,0,1,1,2,1,0,0
1,5.95,0,2,0,0.6204999999999999,1,1,0,0,1,1,0
1,9.29,0,0,0,0.9590000000000001,0,0,0,1,2,0,2
1,10.07,0,2,0,0.9426000000000001,0,0,0,0,0,0,2
1,12.71,0,2,0,0.777,1,1,0,2,2,1,1
1,13.66,1,0,0,0.6396999999999999,0,0,1,2,0,0,0
2,1.8,0,2,0,0.3356,0,1,1,2,0,0,2
0,13.37,0,0,1,0.7045,1,1,1,2,1,1,2
2,10.73,1,1,0,0.25579999999999997,1,1,1,0,2,1,2
0,8.52,1,2,1,0.6638,1,0,2,1,2,0,1
2,1.94,0,0,0,0.7471,0,1,1,0,2,1,2
1,1.88,0,0,1,0.1484,0,1,2,1,2,1,1
2,9.19,0,1,1,0.7648,0,0,2,2,0,0,2
1,11.12,0,1,0,0.030899999999999997,0,1,2,0,0,1,1
1,7.82,0,0,1,0.2602,1,0,2,1,2,1,0
0,11.71,0,2,1,0.8320000000000001,1,1,0,2,1,1,0
2,3.36,1,0,0,0.0111,0,0,1,0,1,0,1
0,9.1,1,1,1,0.5029,1,1,0,0,1,0,1
2,12.66,1,0,1,0.3323,1,0,2,0,0,0,1
2,5.79,0,1,0,0.3264,0,1,2,1,2,0,0
0,3.43,1,2,1,0.18760000000000002,0,1,0,0,2,0,2
1,5.73,0,2,1,0.5976,1,0,0,0,1,0,2
0,8.32,0,1,0,0.9942,1,1,2,0,1,0,2
0,5.78,0,2,1,0.5022,1,1,0,0,1,0,0
1,4.11,1,0,1,0.3414,1,0,0,2,2,1,2
2,11.08,1,0,1,0.2212,1,1,2,0,2,0,0
0,11.01,1,0,1,0.3043,1,0,2,0,1,1,0
2,14.21,0,2,0,0.0144,0,1,2,1,0,0,2
0,1.76,1,0,1,0.9590000000000001,1,0,2,1,0,1,2
0,10.28,1,2,1,0.7426999999999999,1,0,1,2,2,0,1
1,2.29,1,0,0,0.46259999999999996,1,0,1,2,0,0,2
0,3.12,0,1,0,0.4346,0,1,1,2,2,0,2
0,11.8,1,1,1,0.1452,1,1,0,0,1,0,2
0,9.4,0,0,1,0.2134,0,1,1,1,1,0,2
2,5.13,0,1,1,0.1454,1,0,1,1,0,0,1
1,10.18,1,1,0,0.34380000000000005,1,0,2,1,0,1,0
0,10.34,0,0,1,0.7757,1,1,1,2,1,0,2
0,13.15,0,1,1,0.3372,1,0,1,1,1,0,0
2,10.67,1,2,0,0.5857,0,0,0,2,2,1,2
2,2.48,1,1,0,0.4366,1,1,2,1,0,0,2
2,1.86,1,1,1,0.0801,1,1,2,1,1,1,1
2,12.62,1,2,0,0.5645,1,0,1,2,0,0,1
2,13.99,0,1,1,0.3492,0,1,2,2,2,1,0
2,1.38,1,0,1,0.396,1,0,2,2,0,0,2
2,0.82,1,1,0,0.2213,1,0,2,0,0,1,0
2,5.21,0,2,0,0.6254,0,0,1,2,2,1,2
0,14.37,1,2,1,0.7263,1,0,2,2,0,0,0
2,11.18,0,0,0,0.8173999999999999,0,0,0,2,2,1,2
2,9.5,1,1,0,0.6516,1,0,1,0,2,0,0
2,9.31,0,2,0,0.12390000000000001,0,0,0,2,2,1,2
0,6.83,0,1,0,0.4932,1,1,2,0,1,0,0
1,8.55,1,2,0,0.65,0,0,1,2,1,0,0
0,1.79,0,0,1,0.9693,0,0,1,1,1,0,2
0,10.21,1,2,1,0.22510000000000002,0,1,0,2,2,0,2
2,2.27,1,1,0,0.626,1,1,0,2,1,1,0
2,14.32,1,0,1,0.2492,1,1,1,1,1,1,2
1,8.71,1,1,0,0.0855,1,1,0,1,0,1,2
1,11.81,0,2,1,0.17120000000000002,0,1,1,2,2,0,0
1,11.24,0,1,1,0.5721,1,0,0,0,1,0,1
1,3.3,0,0,1,0.6223,0,0,0,2,0,0,2
1,9.61,0,0,0,0.32030000000000003,1,0,2,0,2,0,1
0,10.96,1,0,1,0.2087,0,1,0,2,2,1,2
2,13.45,0,2,0,0.9993000000000001,1,0,2,0,0,1,1
0,5.24,1,1,1,0.4227,1,1,0,1,2,0,2
1,8.54,1,1,0,0.4669,0,0,0,1,0,1,0
2,9.32,1,1,0,0.7254999999999999,1,0,2,0,0,0,0
2,11.97,0,1,0,0.3859,0,1,1,0,2,1,0
1,7.29,0,1,1,0.1745,0,0,0,0,1,1,2
0,7.69,1,0,1,0.5526,0,0,1,0,1,0,2
1,9.34,0,2,1,0.1356,0,0,2,2,2,0,2
2,5.9,1,0,1,0.7101000000000001,1,0,0,0,0,0,1
0,1.49,0,2,0,0.9063,0,0,0,2,1,0,2
0,9.11,1,2,1,0.797,1,1,2,0,1,1,0
2,6.08,0,2,0,0.6647,1,0,2,0,0,1,1
2,3.41,0,2,1,0.6372,0,0,1,2,0,0,1
0,8.3,0,0,0,0.2661,1,1,2,2,0,1,1
2,2.58,0,1,1,0.9756999999999999,1,0,2,0,0,1,2
0,12.78,0,1,0,0.37929999999999997,1,0,2,0,2,1,0
1,12.3,0,2,1,0.37420000000000003,1,0,2,1,2,1,1
0,13.36,0,1,1,0.6049,0,1,1,0,2,1,2
2,10.56,0,2,0,0.5624,0,0,0,2,2,1,1
0,13.68,0,2,1,0.6476999999999999,1,1,2,2,1,0,2
0,4.62,1,0,1,0.6967,0,0,2,2,1,0,1
1,2.86,0,2,1,0.6858,1,1,1,1,0,0,2
1,13.54,1,1,0,0.7612000000000001,1,0,0,1,0,1,0
2,6.35,0,1,1,0.19640000000000002,1,1,2,1,0,1,1
0,12.98,1,1,0,0.1481,1,0,0,0,2,0,1
0,13.02,0,2,0,0.7278,1,1,1,0,2,0,1
0,3.72,1,0,0,0.0582,1,1,2,1,2,1,2
2,1.0,1,2,0,0.2324,0,0,1,2,2,0,0
2,9.6,1,1,1,0.1636,0,1,0,2,2,1,1
1,10.59,1,0,1,0.37270000000000003,0,1,0,1,0,1,0
2,9.46,1,0,0,0.6104999999999999,0,0,2,1,2,0,1
2,6.93,1,2,0,0.946,1,1,1,1,0,0,0
0,7.51,1,2,1,0.6505,0,0,0,1,1,0,0
0,2.12,0,2,1,0.8676,1,0,2,0,1,1,2
1,9.24,1,2,0,0.3172,1,0,0,2,0,0,2
2,12.16,0,0,0,0.8704999999999999,1,0,0,2,0,1,2
2,14.58,0,0,1,0.5511,0,1,2,1,2,0,0
2,11.81,1,2,1,0.3968,0,0,2,2,2,0,2
2,5.83,0,0,0,0.42369999999999997,0,0,2,2,0,0,2
1,2.1,0,0,0,0.5378000000000001,0,0,0,1,1,0,0
2,14.2,1,2,0,0.2783,0,0,2,2,0,1,2
2,5.02,1,0,1,0.3417,0,1,0,1,0,1,0
0,3.49,0,0,1,0.653,1,1,0,0,2,1,0
0,14.57,0,1,0,0.9666,1,1,0,0,0,0,2
0,8.37,0,0,1,0.37070000000000003,1,1,2,1,1,0,0
2,4.55,0,1,0,0.7304999999999999,0,0,0,2,1,0,0
1,6.99,1,2,0,0.5978,0,0,0,1,1,1,2
2,3.84,0,1,1,0.8533,0,0,1,0,2,0,0
2,0.74,1,2,0,0.2535,0,1,2,2,0,1,0
0,10.03,0,1,1,0.6518999999999999,1,0,0,1,1,0,1
1,8.1,0,2,1,0.7701,0,1,0,1,1,1,1
0,1.38,1,1,0,0.6087,1,0,1,0,2,1,2
0,14.49,0,1,0,0.0338,0,0,1,2,2,0,0
2,4.82,1,1,1,0.8859,0,1,2,0,2,0,1
1,12.69,0,1,0,0.9408,0,0,0,1,2,0,1
2,3.32,0,1,1,0.8694,1,0,1,0,2,0,1
1,13.57,1,2,1,0.41009999999999996,1,0,2,1,2,1,1
1,3.38,1,1,0,0.8781,1,1,2,0,2,0,0
1,4.59,1,1,1,0.2618,1,0,2,1,0,0,2
2,4.67,0,1,0,0.8943000000000001,0,1,2,1,1,1,2
0,13.77,0,0,0,0.10099999999999999,0,1,2,1,2,1,1
1,10.06,1,1,1,0.9111,0,1,1,0,2,1,1
0,11.87,1,2,0,0.8123999999999999,1,1,2,2,2,1,2
1,11.22,0,1,1,0.24969999999999998,0,0,1,0,2,1,1
1,14.5,0,2,1,0.23600000000000002,1,0,0,2,0,1,0
2,14.23,1,0,0,0.8789,1,0,0,0,0,0,1
2,8.43,1,2,0,0.16620000000000001,0,1,2,0,2,1,2
0,13.59,0,1,1,0.1459,0,0,2,2,1,1,1
2,14.07,1,2,1,0.4269,1,0,0,1,1,1,2
0,0.85,1,0,1,0.5943,0,1,2,2,2,0,1
0,2.21,0,0,0,0.6845,1,0,1,2,2,1,1
2,13.08,1,0,0,0.024900000000000002,1,1,2,2,0,0,1
0,0.99,0,2,1,0.1761,0,1,1,0,1,1,1
2,2.03,1,0,0,0.2365,0,1,0,0,1,0,0
0,2.41,0,1,1,0.7097,0,1,0,2,0,0,2
1,12.91,1,2,1,0.7295,0,0,0,0,2,1,1
0,14.47,1,0,0,0.8597,1,1,0,0,1,0,2
2,12.69,0,0,1,0.8694,0,0,2,0,1,0,0
1,2.4,0,1,0,0.47100000000000003,0,0,0,2,1,1,2
1,9.37,1,1,0,0.0495,0,0,2,1,0,1,0
1,5.47,0,0,1,0.2433,1,1,2,0,0,0,1
0,11.42,1,0,0,0.1887,1,0,0,0,2,0,1
2,13.46,0,0,0,0.19640000000000002,0,0,1,0,1,1,2
1,9.58,1,2,1,0.33770000000000006,0,0,1,1,0,0,2
0,7.08,1,2,0,0.3921,0,1,0,0,2,1,0
0,10.01,1,0,0,0.2766,0,1,2,0,0,1,0
1,13.18,1,2,1,0.32789999999999997,0,0,0,2,1,0,2
0,5.92,1,0,0,0.08839999999999999,0,0,1,0,1,0,0
1,3.28,1,0,1,0.2686,1,1,1,0,1,0,2
2,7.32,1,2,0,0.0506,0,1,2,0,1,1,1
0,12.79,1,0,1,0.0017000000000000001,1,0,1,0,0,1,0
2,11.97,0,0,0,0.5634,0,1,2,0,0,1,1
2,6.68,1,0,0,0.8861,0,1,1,1,0,1,2
1,8.63,1,1,0,0.2948,0,0,0,1,2,0,2
2,7.01,1,2,1,0.3018,1,0,2,2,1,0,2
2,14.77,0,2,0,0.4542,0,0,1,0,1,0,2
2,12.19,0,0,0,0.6729,0,0,1,2,0,1,0
1,7.92,1,2,0,0.4047,0,0,1,2,2,0,2
1,1.57,0,2,1,0.2742,1,0,0,2,0,0,2
2,8.51,1,0,1,0.34090000000000004,0,0,2,1,0,1,0
0,4.49,1,0,0,0.0506,1,1,0,1,1,0,2
0,6.81,1,2,0,0.13970000000000002,0,1,0,1,0,0,0
2,10.46,0,2,1,0.7718,0,0,1,1,1,0,2
1,14.97,0,0,1,0.3738,1,0,2,0,2,0,0
1,10.5,0,0,1,0.3897,0,1,0,1,2,0,1
0,5.34,0,0,0,0.2761,0,0,1,0,2,0,0
1,3.35,1,2,1,0.3886,0,0,2,1,0,0,0
2,14.11,1,0,1,0.9355,0,1,1,0,2,0,2
1,14.56,1,0,0,0.8576999999999999,0,0,1,0,0,0,1
2,13.97,0,0,0,0.7328,1,0,0,0,0,0,1
0,7.56,0,1,1,0.1334,0,1,2,0,2,0,0
2,6.69,0,0,0,0.4507,0,1,0,0,1,1,0
1,2.21,1,1,0,0.8353,0,0,2,2,1,0,2
2,6.37,0,1,1,0.26170000000000004,0,1,0,0,2,1,0
1,5.16,0,2,0,0.24960000000000002,1,1,0,1,2,1,1
1,3.92,0,0,0,0.5162,1,1,2,1,2,0,2
1,9.08,0,1,0,0.9029,1,0,2,0,1,0,0
2,10.62,1,1,0,0.6914,1,1,1,2,0,1,0
1,13.53,0,2,0,0.1298,0,0,0,0,2,1,0
2,14.38,1,1,0,0.6157,1,0,0,0,2,0,0
2,3.48,0,2,1,0.2321,1,0,2,1,1,1,1
1,2.03,1,2,1,0.5650999999999999,1,1,0,1,2,1,0
1,7.0,0,0,1,0.0622,0,1,2,1,0,0,2
1,8.51,1,0,0,0.0582,0,0,0,2,1,0,2
2,12.97,1,2,0,0.5439,1,1,0,0,0,1,0
2,9.96,0,2,1,0.9506999999999999,0,1,0,1,0,0,0
0,3.91,0,1,0,0.29100000000000004,1,1,1,0,1,1,1
2,9.69,0,2,0,0.3685,1,1,1,1,2,1,1
2,6.65,0,0,0,0.5032,1,0,0,0,2,0,0
0,1.76,1,1,1,0.2993,0,1,0,1,1,1,2
1,4.03,0,1,0,0.3297,1,0,2,2,1,1,0
2,3.31,1,1,1,0.635,0,0,0,0,1,1,1
2,10.42,1,2,0,0.47090000000000004,1,0,0,1,0,0,0
2,1.82,0,2,1,0.6570999999999999,1,0,1,1,2,0,1
2,13.1,1,1,0,0.3555,0,1,2,0,2,1,2
2,1.16,0,2,0,0.32409999999999994,1,0,0,1,2,0,2
0,0.81,0,1,1,0.1166,1,1,2,0,0,1,1
1,14.2,0,1,0,0.2418,1,1,1,1,1,1,2
2,13.79,1,2,0,0.5262,0,0,0,2,0,0,2
0,5.79,0,1,1,0.6618999999999999,1,1,0,2,1,1,0
2,8.14,0,1,1,0.41119999999999995,0,1,1,0,2,1,0
0,2.82,1,0,1,0.7256999999999999,1,1,1,2,2,0,2
0,10.68,0,2,1,0.4456,1,0,0,1,1,1,1
1,9.23,0,0,1,0.34009999999999996,0,0,1,0,1,0,2
0,3.29,0,1,1,0.9965,0,1,1,0,0,1,0
2,0.88,0,2,1,0.2762,0,0,0,1,1,0,2
0,5.37,1,2,1,0.7842,1,0,1,1,2,0,0
0,1.37,0,1,0,0.9906999999999999,0,0,0,2,0,0,1
2,8.33,1,1,1,0.3592,0,1,1,2,0,1,0
2,11.61,0,1,1,0.3967,1,0,1,1,1,0,2
1,7.65,1,0,1,0.5796,1,1,0,2,2,0,2
0,9.07,1,0,0,0.45640000000000003,0,0,2,2,2,0,2
1,14.63,0,1,1,0.2983,1,0,2,2,2,0,0
1,14.78,0,0,1,0.9211,1,0,0,0,1,0,0
1,14.65,0,2,0,0.4143,0,1,1,0,0,0,2
1,3.41,1,0,0,0.0175,0,1,0,1,2,0,2
2,10.64,1,0,0,0.3628,0,1,1,2,0,0,0
1,11.73,1,1,0,0.428,0,0,2,0,2,0,0
2,2.11,0,0,0,0.5687,0,1,1,2,1,1,2
1,7.38,1,2,0,0.2807,0,1,2,2,0,0,0
2,12.81,1,1,1,0.6169,1,1,1,1,0,0,2
2,12.04,1,0,1,0.8318000000000001,0,0,2,2,2,1,1
0,13.74,0,2,1,0.4481,1,0,0,0,1,1,2
0,8.11,1,0,1,0.40399999999999997,0,1,2,0,0,0,2
0,14.94,0,2,0,0.055,0,0,2,1,2,0,2
0,12.68,1,0,0,0.6551,0,0,0,0,1,0,0
2,8.26,1,1,0,0.5268,0,0,1,2,2,0,0
2,14.39,1,2,1,0.696,1,1,2,0,2,0,0
1,11.3,1,1,0,0.0742,1,0,2,2,2,1,1
2,10.14,1,0,0,0.9131,1,1,1,0,2,1,0
2,6.04,0,0,0,0.4353,1,0,1,2,1,1,2
0,7.14,0,2,1,0.4157,0,1,0,1,2,1,0
2,10.93,1,2,1,0.3284,1,0,1,2,1,1,1
0,3.99,0,1,0,0.7878000000000001,0,1,0,0,2,1,2
1,4.23,1,2,1,0.1553,1,0,2,0,1,1,2
2,11.61,1,1,1,0.902,1,0,1,1,1,1,1
0,11.92,1,2,1,0.9412999999999999,1,0,1,0,0,0,1
2,13.77,0,1,1,0.897,0,1,2,2,2,1,2
1,1.59,1,2,0,0.2206,0,1,2,2,0,0,0
2,12.95,0,2,1,0.0302,1,1,1,0,2,1,2
1,1.66,1,1,0,0.0947,1,1,0,0,1,0,2
1,12.51,1,1,1,0.5626,0,0,1,1,2,0,1
1,8.87,1,1,1,0.0496,1,0,1,2,1,0,0
2,13.29,1,0,1,0.6583,0,0,0,2,1,1,2
2,5.15,1,2,1,0.2109,0,1,1,2,1,1,1
0,3.93,1,0,0,0.807,0,1,2,2,1,0,0
0,5.48,1,2,0,0.649,1,0,0,2,1,1,2
2,1.24,0,1,1,0.6154,1,1,0,0,0,0,1
0,8.6,0,0,0,0.33270000000000005,0,0,2,0,0,1,2
0,9.59,1,0,1,0.077,1,1,1,2,2,1,2
2,4.86,1,1,0,0.9147,1,1,2,1,2,0,1
1,6.57,1,1,1,0.5347,1,1,1,1,0,0,1
1,1.51,1,0,1,0.5986,0,1,0,1,1,1,1
0,5.37,0,0,0,0.5188,0,1,2,1,0,1,0
1,5.77,0,1,0,0.9359999999999999,0,0,2,0,0,1,2
2,2.32,0,0,1,0.5985,0,1,2,2,1,0,0
1,9.3,0,2,0,0.6059,0,1,2,0,1,0,0
1,9.09,1,1,0,0.5221,0,0,1,2,1,1,0
0,11.82,0,1,0,0.0655,1,0,1,1,1,0,1
1,6.79,0,0,0,0.6328,1,0,0,1,2,1,1
0,2.59,1,1,0,0.9734,1,1,1,1,1,0,2
2,3.31,1,0,1,0.925,0,1,2,0,2,0,2
1,6.18,0,1,0,0.6701,1,1,0,0,1,0,0
2,10.65,1,0,1,0.5738,0,0,2,0,1,0,2
0,11.44,1,1,1,0.9911,1,1,0,1,0,0,1
2,9.86,0,1,0,0.33880000000000005,1,0,1,1,0,0,0
2,14.74,1,0,0,0.3208,0,1,1,1,0,0,2
0,3.56,1,2,1,0.2697,1,0,1,0,0,0,1
1,13.65,1,1,1,0.2928,0,0,1,0,2,1,2
2,15.0,1,1,0,0.6251,1,1,1,1,0,1,2
0,7.4,1,2,1,0.4022,1,1,1,1,0,1,1
0,6.26,1,2,0,0.5848,0,1,1,1,0,1,2
0,12.45,1,2,1,0.48210000000000003,0,1,2,2,2,0,1
1,9.09,1,1,0,0.5841,1,1,0,2,0,0,0
1,13.59,1,0,0,0.6698000000000001,1,0,2,1,2,0,2
0,5.5,1,1,0,0.7134,0,1,0,1,1,1,0
2,1.54,1,1,0,0.4428,1,0,1,1,1,0,0
1,14.18,1,0,1,0.9606,0,1,0,0,2,1,2
1,7.95,1,1,1,0.9693999999999999,1,1,2,0,2,1,2
2,14.16,0,0,1,0.9691,1,0,2,2,1,1,1
1,9.92,1,0,1,0.9531000000000001,1,0,2,0,2,1,2
2,13.7,0,0,1,0.0152,0,0,0,0,1,0,1
2,12.74,1,1,1,0.6406999999999999,0,1,1,0,0,1,2
0,13.57,1,0,0,0.2059,0,0,2,0,2,1,1
0,1.62,1,2,0,0.42869999999999997,1,1,1,1,2,0,2
0,4.46,0,0,0,0.6896,1,0,1,1,1,1,1
2,5.87,1,1,1,0.5188,0,0,1,2,1,1,0
2,8.38,0,0,1,0.3015,0,0,0,1,0,0,0
1,4.67,0,0,0,0.5118,0,1,1,1,1,1,2
0,10.84,1,1,1,0.34450000000000003,1,0,0,2,1,1,0
1,4.85,0,1,0,0.1918,0,0,2,2,1,0,2
2,7.57,0,2,1,0.3998,1,1,1,1,1,0,2
2,6.77,1,2,0,0.628,1,1,2,0,0,0,0
0,10.46,0,2,1,0.8151,1,0,0,1,2,0,0
1,9.76,0,0,1,0.892,0,0,0,1,0,1,0
0,2.87,0,1,1,0.5522,1,1,0,0,1,1,2
2,10.42,1,2,0,0.9908,0,1,1,2,0,0,1
0,0.72,1,2,0,0.7149,1,0,2,0,1,0,1
2,12.09,0,1,0,0.030299999999999997,1,0,1,0,2,0,1
0,2.79,0,1,1,0.2506,0,0,2,0,1,0,2
0,6.97,1,1,1,0.0891,0,0,1,2,0,1,1
0,14.34,0,2,0,0.2009,1,1,2,0,1,0,2
2,11.4,1,1,0,0.5611999999999999,0,0,2,1,0,0,2
1,14.85,1,0,0,0.2734,1,1,2,0,1,0,1
0,13.0,1,2,0,0.0705,0,0,2,0,0,1,0
0,13.27,0,0,0,0.0305,1,0,2,1,0,0,1
2,3.36,1,1,1,0.7609,0,0,0,1,0,1,0
1,4.43,0,0,1,0.3287,0,1,0,1,1,0,2
0,8.17,0,0,1,0.915,0,1,1,0,0,1,0
0,3.24,0,2,1,0.2168,0,1,2,0,0,1,1
2,12.95,0,2,0,0.17170000000000002,0,0,1,1,0,0,1
2,5.24,1,1,1,0.6261,0,1,2,0,0,1,0
2,8.1,0,0,0,0.1452,1,0,0,2,0,1,1
0,13.99,1,0,1,0.23879999999999998,0,1,1,1,0,1,2
1,4.36,0,1,0,0.3317,1,0,2,0,2,1,2
2,7.52,1,0,0,0.3225,0,0,0,0,2,1,0
2,8.37,0,1,0,0.0603,0,1,0,0,1,0,1
0,12.05,0,1,1,0.9702,1,1,2,0,1,1,0
0,11.53,1,0,0,0.3189,1,0,2,2,0,1,0
1,14.72,0,0,1,0.3072,0,0,0,2,2,1,2
0,11.4,1,1,0,0.3766,0,1,0,0,2,0,1
1,13.17,0,2,0,0.0839,0,0,1,1,1,1,0
0,14.49,1,0,0,0.1686,1,1,1,0,1,0,2
2,13.83,0,1,0,0.9275,1,1,0,1,1,1,0
1,14.19,0,1,0,0.2688,0,0,0,0,1,0,1
2,13.96,1,0,1,0.4083,1,0,1,2,2,0,1
0,0.87,1,2,0,0.3146,0,0,0,2,0,0,2
2,7.8,1,0,0,0.3178,1,1,2,1,0,0,2
2,12.83,1,0,0,0.4882,1,1,0,2,2,1,2
0,0.92,0,1,1,0.7086,0,1,1,2,0,0,0
2,6.16,0,0,1,0.5920000000000001,1,1,0,2,0,1,0
0,14.84,0,1,0,0.6942,0,1,1,1,2,1,2
2,2.15,1,2,1,0.3141,0,0,1,1,1,0,0
2,11.82,1,1,0,0.2322,0,1,1,0,1,0,1
2,5.56,0,2,1,0.7167,1,0,2,2,2,1,0
1,11.23,0,1,1,0.011399999999999999,1,0,1,0,0,1,2
2,13.07,0,2,1,0.0265,1,1,1,2,0,1,2
0,11.67,0,0,1,0.3586,0,0,0,1,2,0,2
1,5.99,1,0,0,0.022799999999999997,0,0,0,0,2,0,2
1,3.78,1,0,0,0.9779000000000001,0,1,0,1,1,0,0
0,6.39,0,2,1,0.3,0,1,0,1,1,1,0
0,7.59,1,0,1,0.5667,1,0,0,2,2,1,2
1,5.56,0,1,1,0.1007,0,0,1,0,0,1,0
1,13.95,1,2,1,0.0165,0,1,0,0,2,0,0
2,5.18,1,2,0,0.7742,1,0,1,0,2,1,0
1,13.19,0,1,0,0.1591,0,1,1,2,1,0,1
0,1.81,1,2,0,0.5214,1,0,0,2,0,0,2
2,13.95,0,0,0,0.15259999999999999,0,1,2,0,0,0,0
1,5.5,1,2,1,0.6848000000000001,1,0,1,0,2,0,2
2,3.62,0,1,1,0.6401,1,1,2,1,1,0,1
0,2.68,1,2,0,0.1024,0,0,0,0,1,1,1
1,9.5,0,2,1,0.4388,1,1,0,1,1,0,1
1,3.09,1,2,1,0.5362,0,0,0,2,1,1,1
1,7.52,0,2,1,0.2391,0,1,2,2,2,1,2
1,10.73,0,0,1,0.3638,1,1,0,0,0,0,2
1,1.0,1,0,1,0.43270000000000003,1,0,1,0,0,1,1
0,4.68,1,1,1,0.5075999999999999,1,1,2,0,1,1,0
0,2.68,1,1,1,0.6968000000000001,1,1,0,1,1,1,2
0,11.99,0,1,0,0.5162,0,0,2,2,1,0,0
2,7.78,1,2,1,0.18109999999999998,0,1,2,1,0,1,1
1,13.31,1,2,0,0.6960999999999999,0,1,2,0,1,0,0
2,6.21,1,0,0,0.5032,1,1,2,0,1,1,0
1,7.78,0,2,1,0.8271999999999999,1,1,2,2,2,0,2
1,13.11,0,0,0,0.16190000000000002,1,0,0,1,1,1,2
0,4.31,1,1,0,0.3204,0,1,1,2,1,1,1
1,13.97,0,0,0,0.8595999999999999,1,1,2,1,1,1,0
2,1.0,0,2,1,0.4152,0,0,1,1,0,1,0
2,4.63,0,1,0,0.7322,1,0,2,0,0,0,2
1,10.52,1,0,0,0.5011,1,0,0,0,0,1,2
1,3.13,1,0,1,0.4517,1,0,0,0,0,1,1
2,4.0,1,0,1,0.2323,0,1,0,0,0,1,1
0,10.65,0,1,0,0.8478,0,0,0,1,0,1,2
0,12.87,1,0,1,0.8003,0,0,1,0,0,1,0
0,5.92,1,1,1,0.9476,1,1,2,1,1,0,2
2,6.91,1,0,0,0.1834,1,1,2,1,1,0,0
0,1.62,0,0,0,0.415,0,0,0,2,0,0,1
0,10.59,0,0,0,0.9687,0,1,1,0,1,1,2
2,1.07,0,0,1,0.0339,0,0,0,0,1,0,2
1,7.91,1,2,1,0.8898,1,0,2,1,1,1,2
0,7.5,1,0,0,0.33880000000000005,0,0,2,0,1,1,0
1,9.27,1,1,1,0.37200000000000005,1,0,1,1,0,1,0
2,9.87,1,0,0,0.41850000000000004,0,0,2,0,0,0,2
0,8.35,0,2,0,0.023799999999999998,1,0,1,2,1,1,1
0,13.0,1,2,1,0.5881000000000001,0,1,0,2,2,0,2
2,3.56,0,0,0,0.4702,1,1,0,0,0,0,0
2,8.31,0,1,0,0.2746,1,1,1,2,1,0,2
0,4.94,1,2,0,0.2758,1,0,0,1,0,1,0
0,9.38,1,0,1,0.5941,0,1,1,1,0,1,1
2,9.99,0,2,1,0.1048,1,0,1,0,2,1,0
2,1.23,1,0,0,0.6286999999999999,0,0,1,1,0,0,1
0,11.92,0,0,0,0.5494,0,0,0,1,2,0,2
2,8.22,1,0,1,0.7464,1,0,0,1,2,0,2
1,11.1,0,1,0,0.93,1,0,1,1,0,0,1
2,8.26,0,0,1,0.45409999999999995,0,0,0,0,1,1,1
0,11.62,1,2,0,0.8568000000000001,1,0,1,2,2,0,1
2,11.83,1,2,0,0.2639,0,0,1,1,0,1,1
1,4.76,1,1,1,0.8107,1,0,1,1,1,1,2
2,14.55,0,2,0,0.8787999999999999,0,1,1,2,1,1,1
0,6.54,1,1,0,0.16469999999999999,1,0,1,0,1,0,1
0,10.1,1,0,0,0.8898,1,0,1,0,1,0,2
1,6.07,1,1,1,0.32520000000000004,1,1,0,1,2,1,0
1,9.79,0,0,1,0.9823000000000001,1,1,2,2,1,1,0
2,13.78,1,1,0,0.5526,0,1,0,0,0,0,1
2,3.28,1,0,1,0.6255,1,1,0,1,0,0,2
